,Open,Volume,Up or Down
883,249.407837,11103500,0.0
884,251.340271,16854400,1.0
885,229.109863,46877300,0.0
886,228.578323,20375400,0.0
887,233.72981299999998,13259400,1.0
888,234.41038500000002,18973300,1.0
889,234.231552,15207200,0.0
890,224.017975,27420500,0.0
891,221.186401,14969800,0.0
892,222.398514,15037300,1.0
893,213.054291,16248500,0.0
894,213.02944900000003,16079000,0.0
895,211.25598100000002,17768500,0.0
896,218.58332799999997,13390300,1.0
897,214.937042,15553600,0.0
898,220.058731,13234200,1.0
899,212.612167,15878900,0.0
900,213.103958,14568400,1.0
901,219.12977599999996,12438300,1.0
902,212.279327,19955600,0.0
903,217.798431,13614900,1.0
904,227.251938,11738900,1.0
905,224.83268700000002,10519300,0.0
906,221.558975,11740100,0.0
907,222.284256,8809200,1.0
908,216.41244500000002,8950500,0.0
909,222.423355,12265300,1.0
910,233.43174700000003,12075900,1.0
911,229.373154,13644900,0.0
912,227.028397,11871000,0.0
913,236.97370899999999,11964200,1.0
914,234.991608,9153000,0.0
915,233.04924,12174700,0.0
916,230.97770699999998,10210700,0.0
917,230.535583,8393600,0.0
918,227.102921,7735100,0.0
919,227.58477799999997,9214600,1.0
920,220.764145,15360600,0.0
921,226.342865,26879600,1.0
922,265.87573199999997,36708300,1.0
923,267.95224,14976000,1.0
924,267.048096,15980200,0.0
925,277.167297,9906900,1.0
926,273.86377000000005,8323900,0.0
927,272.736115,8382900,0.0
928,271.17627000000005,8069300,0.0
929,273.63525400000003,8748400,1.0
930,279.288483,15908800,1.0
931,287.286469,13291400,1.0
932,297.311279,14088500,1.0
933,297.495087,12643600,1.0
934,293.590485,9318700,0.0
935,293.227844,13311900,0.0
936,291.205994,10312300,0.0
937,287.629242,9028000,0.0
938,285.517975,9791000,0.0
939,291.220886,10394100,1.0
940,291.350037,8808400,1.0
941,287.629242,8741700,0.0
942,288.83639500000004,8603700,1.0
943,287.40570099999997,11281900,0.0
944,285.45837400000005,6670300,0.0
945,287.390808,13020200,1.0
946,274.19165,10218600,0.0
947,271.712769,8920500,0.0
948,270.71923799999996,7781200,0.0
949,282.134979,8153400,1.0
950,285.537842,9752900,1.0
951,289.849792,6492300,1.0
952,289.36795,7396100,0.0
953,286.387329,8666500,0.0
954,280.838409,6770000,0.0
955,286.675446,7884300,1.0
956,288.001831,9530500,1.0
957,282.194611,10645200,0.0
958,273.004364,7362400,0.0
959,276.322784,7675300,1.0
960,272.606964,11054500,0.0
961,278.930817,12449100,1.0
962,281.419647,7131500,1.0
963,286.31280499999997,6970800,1.0
964,280.431061,6806200,0.0
965,275.880676,11440000,0.0
966,276.690399,12043900,1.0
967,270.917938,7318900,0.0
968,270.808655,9405900,0.0
969,270.72421299999996,8297900,0.0
970,270.292023,11392600,0.0
971,262.135071,10965700,0.0
972,264.514587,7579500,1.0
973,258.111237,9984200,0.0
974,266.521545,8500900,1.0
975,263.724731,4832100,0.0
976,269.397827,8565700,1.0
977,271.230896,9928900,1.0
978,273.60049399999997,8362000,1.0
979,270.739105,8719700,0.0
980,266.516571,10027500,0.0
981,267.758484,8907100,1.0
982,256.471893,12220900,0.0
983,255.35913100000002,9545900,0.0
984,265.35412599999995,17688900,1.0
985,247.56483500000002,22731500,0.0
986,238.88627599999998,11879700,0.0
987,231.85202,9443900,0.0
988,239.248917,9851800,1.0
989,246.745163,7127700,1.0
990,241.67314100000002,6408200,0.0
991,244.455063,6361000,1.0
992,238.101379,5642000,0.0
993,241.18135099999998,7026600,1.0
994,235.746689,5767400,0.0
995,234.728317,6054900,0.0
996,232.54750099999998,5006200,0.0
997,232.28421,7215600,0.0
998,237.63938900000002,6795400,1.0
999,239.442657,5583600,1.0
1000,238.52363599999998,7527100,0.0
1001,244.643829,8533700,1.0
1002,249.37803599999998,5547200,1.0
1003,249.179321,7298100,0.0
1004,247.24192799999997,5875100,0.0
1005,251.856918,7137300,1.0
1006,253.27270499999997,6711100,1.0
1007,243.630417,6132500,0.0
1008,245.76155099999997,8015800,1.0
1009,239.89968900000002,7073900,0.0
1010,244.16195699999997,4624200,1.0
1011,241.484375,4054700,0.0
1012,240.167938,6659300,0.0
1013,235.334381,8831200,0.0
1014,234.718384,6098700,0.0
1015,233.35723900000002,7746300,0.0
1016,236.84455899999998,12302400,1.0
1017,232.850525,8685300,0.0
1018,228.513733,9759900,0.0
1019,221.305618,9127500,0.0
1020,224.54951499999999,18153000,1.0
1021,210.217743,14553100,0.0
1022,210.86354100000003,12534500,1.0
1023,202.85562099999999,13026900,0.0
1024,213.71499599999999,12134300,1.0
1025,210.63005099999998,13220100,0.0
1026,211.60372900000002,14072200,1.0
1027,217.823273,18372400,1.0
1028,209.95445299999997,17290400,0.0
1029,229.01051299999997,20142000,1.0
1030,225.597702,8871900,0.0
1031,215.225174,10476100,0.0
1032,213.77957200000003,8539100,0.0
1033,218.002106,10105800,1.0
1034,212.61712599999998,10653700,0.0
1035,208.399567,21665700,0.0
1036,196.710587,6212600,0.0
1037,204.246567,12550600,1.0
1038,203.570969,12047500,0.0
1039,197.39115900000002,16089700,0.0
1040,185.781662,22587000,0.0
1041,185.45877099999998,22252500,0.0
1042,164.01324499999998,23806600,0.0
1043,171.146851,16254900,1.0
1044,155.568176,21333300,0.0
1045,176.74543799999998,17926800,1.0
1046,195.4935,15670700,1.0
1047,176.179123,13530100,0.0
1048,165.304855,32690500,0.0
1049,188.255585,28683600,1.0
1050,188.648026,13594600,1.0
1051,184.991806,11639100,0.0
1052,177.341568,13205300,0.0
1053,175.682358,13042000,0.0
1054,162.180176,14813700,0.0
1055,166.323227,12482000,1.0
1056,168.42953500000002,16316200,1.0
1057,181.71313500000002,19640100,1.0
1058,183.039505,16081600,1.0
1059,176.929245,14943100,0.0
1060,177.634659,11986400,1.0
1061,175.578033,14795200,0.0
1062,179.904892,13983200,1.0
1063,168.886551,17261100,0.0
1064,165.483688,9423400,0.0
1065,162.940231,16265200,0.0
1066,153.347626,20425000,0.0
1067,150.049072,20232900,0.0
1068,144.94229099999998,26641400,0.0
1069,150.645203,19158000,1.0
1070,150.52101100000002,15185600,0.0
1071,149.810623,16800600,0.0
1072,146.740601,15771000,0.0
1073,136.556824,19685900,0.0
1074,130.40683,20622200,0.0
1075,133.760025,20240100,1.0
1076,133.471893,21682500,0.0
1077,139.234421,12795800,1.0
1078,144.351135,5164300,1.0
1079,142.41374199999998,11496600,0.0
1080,133.9935,11755200,0.0
1081,134.053116,11886300,1.0
1082,137.37153600000002,9836600,1.0
1083,134.63433799999999,13127100,0.0
1084,144.058044,16394400,1.0
1085,147.883163,13869300,1.0
1086,153.62085,10542000,1.0
1087,151.102219,12438700,0.0
1088,146.899567,11518500,0.0
1089,155.990433,13563300,1.0
1090,156.24379,14211000,1.0
1091,158.29046599999998,11654600,1.0
1092,157.326736,9588900,0.0
1093,154.490189,11298100,0.0
1094,153.283035,7886100,0.0
1095,149.24430800000002,7604400,0.0
1096,149.76591499999998,3867900,1.0
1097,151.052551,3943600,1.0
1098,149.139984,7451900,0.0
1099,149.428116,7736900,1.0
1100,151.117126,5811000,1.0
1101,153.30291699999998,7267900,1.0
1102,159.462845,9841400,1.0
1103,165.41413899999998,12933900,1.0
1104,163.099197,9047400,0.0
1105,158.111633,7248100,0.0
1106,162.691849,8737300,1.0
1107,157.132996,6651500,0.0
1108,154.87767,8922500,0.0
1109,153.99838300000002,11006800,0.0
1110,147.823547,11946100,0.0
1111,151.524475,10516700,1.0
1112,148.603485,10161900,0.0
1113,143.243347,9912900,0.0
1114,148.057037,16641500,1.0
1115,153.635742,21605100,1.0
1116,161.375412,9281300,1.0
1117,162.170242,9918600,1.0
1118,167.89798000000002,15482700,1.0
1119,171.15678400000002,14662200,1.0
1120,171.231308,9404600,1.0
1121,166.06491100000002,10481500,0.0
1122,170.17816200000001,13198200,1.0
1123,168.936234,13723400,0.0
1124,169.35351599999998,14623200,1.0
1125,177.078278,14167600,1.0
1126,184.44039899999999,10019200,1.0
1127,186.77520800000002,14299800,1.0
1128,178.315231,10531100,0.0
1129,175.43893400000002,11172800,0.0
1130,179.924759,8347200,1.0
1131,172.135422,11434600,0.0
1132,172.498062,12127300,1.0
1133,177.580017,10042200,1.0
1134,167.93275500000001,12515000,0.0
1135,172.37884499999998,10510000,1.0
1136,164.440475,12271000,0.0
1137,169.96951299999998,12961800,1.0
1138,171.862198,11284100,1.0
1139,165.39923100000001,10910400,0.0
1140,165.588013,11652200,1.0
1141,163.968536,13134400,0.0
1142,160.535873,15738400,0.0
1143,157.217453,13144600,0.0
1144,152.617371,14562400,0.0
1145,149.020767,13026700,0.0
1146,148.161346,13547800,0.0
1147,154.04806499999998,11924100,1.0
1148,157.744034,10113500,1.0
1149,161.996368,7863500,1.0
1150,161.94172700000001,9957800,0.0
1151,159.055496,9486300,0.0
1152,166.323227,10089500,1.0
1153,164.768341,8275800,0.0
1154,164.082794,9537300,0.0
1155,165.702271,8598400,1.0
1156,172.130463,7689600,1.0
1157,174.067856,8728900,1.0
1158,175.424042,12084600,1.0
1159,173.869156,6688700,0.0
1160,170.16821299999998,6228400,0.0
1161,173.337601,7358000,1.0
1162,170.779251,6645300,0.0
1163,180.48113999999998,9034200,1.0
1164,181.072296,7628800,1.0
1165,182.314224,6603200,1.0
1166,180.128433,7408000,0.0
1167,180.575531,5566200,1.0
1168,183.556137,6809000,1.0
1169,184.465225,6139800,1.0
1170,187.252106,6901700,1.0
1171,182.363892,9925500,0.0
1172,189.51736499999998,20502500,1.0
1173,191.76277199999998,21601000,1.0
1174,191.827347,8915300,1.0
1175,186.869598,7438800,0.0
1176,189.641571,7049100,1.0
1177,192.50296,5251900,1.0
1178,191.777664,6814800,0.0
1179,190.928192,4610800,0.0
1180,190.635101,5925300,0.0
1181,191.73793,7266900,1.0
1182,196.601303,8768000,1.0
1183,196.238663,4886900,0.0
1184,197.798508,6447700,1.0
1185,198.697662,4832700,1.0
1186,202.080658,5299900,1.0
1187,200.74435400000002,6038400,0.0
1188,200.123398,7780400,0.0
1189,200.098557,5151800,0.0
1190,203.680252,7630800,1.0
1191,195.771698,5722500,0.0
1192,193.143784,5912100,0.0
1193,194.28636200000003,6056500,1.0
1194,196.08963,6747000,1.0
1195,196.770203,5711700,1.0
1196,199.74585,4597600,1.0
1197,196.869553,5474900,0.0
1198,197.04838600000002,3459500,1.0
1199,194.708603,6249300,0.0
1200,201.509369,6107900,1.0
1201,203.019547,5372200,1.0
1202,204.723465,5330700,1.0
1203,208.012085,6687900,1.0
1204,211.74778700000002,5281300,1.0
1205,211.623596,7111500,0.0
1206,216.243546,7323400,1.0
1207,221.09697000000003,7409400,1.0
1208,218.329971,6237600,0.0
1209,217.87294,6552000,0.0
1210,216.705536,6761400,0.0
1211,214.489944,5767600,0.0
1212,212.050812,5874700,0.0
1213,209.388138,7522300,0.0
1214,208.300201,6138900,0.0
1215,206.75028999999998,7025400,0.0
1216,206.496933,6210400,0.0
1217,207.753769,8573600,1.0
1218,207.127838,8302300,0.0
1219,202.011108,5836800,0.0
1220,203.049362,4947500,1.0
1221,202.18498200000002,6128500,0.0
1222,205.503403,6555700,1.0
1223,211.623596,4366800,1.0
1224,210.63005099999998,5221400,0.0
1225,210.72941600000001,4651600,1.0
1226,206.362808,5067900,0.0
1227,201.9366,4554600,0.0
1228,202.80098,6561000,1.0
1229,198.707596,6927100,0.0
1230,201.747818,6593800,1.0
1231,203.466644,5891100,1.0
1232,206.74035600000002,8143900,1.0
1233,210.48599199999998,5829200,1.0
1234,213.44177200000001,7603000,1.0
1235,216.929092,13194200,1.0
1236,215.100983,13797300,0.0
1237,213.55105600000002,6348000,0.0
1238,214.077637,5975000,1.0
1239,212.61712599999998,5207000,0.0
1240,212.95494100000002,7001600,1.0
1241,216.496902,7300900,1.0
1242,221.57884199999998,5041300,1.0
1243,219.075134,5097900,0.0
1244,217.20230099999998,3999800,0.0
1245,219.87492400000002,6438600,1.0
1246,223.53611800000002,5758000,1.0
1247,222.92012000000003,5214200,0.0
1248,223.23307799999998,4810600,1.0
1249,226.52665699999997,4714300,1.0
1250,225.68215899999998,4249200,0.0
1251,226.362732,5119100,1.0
1252,226.09944199999998,3506500,0.0
1253,225.36918599999998,3447200,0.0
1254,226.23356600000002,4713100,1.0
1255,229.58178700000002,4016200,1.0
1256,229.89476000000002,3371900,1.0
1257,224.29119900000003,5274400,0.0
1258,221.111877,4732800,0.0
1259,218.573395,4539200,0.0
1260,224.539581,8049600,1.0
1261,231.265839,7167200,1.0
1262,232.164993,4938600,1.0
1263,233.04924,4712300,1.0
1264,234.852509,4001400,1.0
1265,232.77601600000003,4023600,0.0
1266,233.113815,3566200,1.0
1267,228.40942400000003,3941200,0.0
1268,228.35476699999998,5223400,0.0
1269,226.43724100000003,3633000,0.0
1270,226.43724100000003,3313700,0.0
1271,227.30659500000002,3017800,1.0
1272,230.644882,5347900,1.0
1273,228.04676800000001,4419200,0.0
1274,231.817245,5102100,1.0
1275,233.68013,3830500,1.0
1276,233.734787,3977000,1.0
1277,236.00502000000003,4827200,1.0
1278,238.349762,5204100,1.0
1279,243.69996600000002,9024400,1.0
1280,246.779938,6609600,1.0
1281,242.29411299999998,4260300,0.0
1282,248.84152200000003,6121900,1.0
1283,248.771973,5443500,0.0
1284,248.61798100000001,5087900,0.0
1285,245.547943,4125700,0.0
1286,245.821167,3702400,1.0
1287,248.15101600000003,4225600,1.0
1288,248.38449100000003,6324100,1.0
1289,244.90712000000002,5662900,0.0
1290,240.307037,5235300,0.0
1291,242.24940499999997,4316900,1.0
1292,244.261322,5500100,1.0
1293,247.887726,9811700,1.0
1294,258.106262,8663500,1.0
1295,256.65570099999997,5511700,0.0
1296,260.018829,6687500,1.0
1297,260.500702,6114100,1.0
1298,264.509613,6559200,1.0
1299,265.15045200000003,12280100,1.0
1300,271.896576,17798600,1.0
1301,274.559265,6477500,1.0
1302,274.03765899999996,8139900,0.0
1303,273.178253,7388800,0.0
1304,273.222961,4703300,1.0
1305,275.830994,4816400,1.0
1306,276.07937599999997,5979400,1.0
1307,273.70480299999997,6474700,0.0
1308,272.164825,5169000,0.0
1309,269.750519,5077900,0.0
1310,273.222961,6982000,1.0
1311,266.804688,6445800,0.0
1312,263.29254199999997,4791200,0.0
1313,268.652679,4695700,1.0
1314,269.988983,3719300,1.0
1315,272.090302,3677100,1.0
1316,275.930328,5334100,1.0
1317,279.54681400000004,4490500,1.0
1318,283.39679,4669500,1.0
1319,282.939758,3797000,0.0
1320,282.805634,3355200,0.0
1321,285.642181,4426800,1.0
1322,285.577606,3858300,0.0
1323,286.46185299999996,3119200,1.0
1324,285.031158,4364100,0.0
1325,282.909943,4038500,0.0
1326,286.38235499999996,5128000,1.0
1327,289.377869,3231200,1.0
1328,291.310303,2941400,1.0
1329,284.15185499999995,2787100,0.0
1330,288.43899500000003,3472500,1.0
1331,292.164764,4670700,1.0
1332,293.590485,3348000,1.0
1333,292.616821,2875900,0.0
1334,294.593964,5059900,1.0
1335,290.217407,3293500,0.0
1336,289.864716,3067700,0.0
1337,291.851776,3585000,1.0
1338,293.312286,3358200,1.0
1339,295.418579,3462300,1.0
1340,295.75143399999996,3851600,1.0
1341,294.733032,4590400,0.0
1342,297.365936,5655300,1.0
1343,296.292908,5311800,0.0
1344,296.08923300000004,7108900,0.0
1345,296.874115,5175800,1.0
1346,298.727081,3786000,1.0
1347,299.800079,4172200,1.0
1348,304.484619,1728500,1.0
1349,308.821411,3417800,1.0
1350,310.351471,2868100,1.0
1351,307.251617,2950200,0.0
1352,310.356445,2455400,1.0
1353,311.44931,3937800,1.0
1354,311.56356800000003,6048500,1.0
1355,310.90783700000003,8009000,0.0
1356,302.731018,12912000,0.0
1357,294.08725,9509900,0.0
1358,300.276978,14519600,1.0
1359,296.893982,9769600,0.0
1360,286.38235499999996,13077600,0.0
1361,290.063416,8535300,1.0
1362,294.75293,10939600,1.0
1363,288.72213700000003,8689500,0.0
1364,291.09671000000003,6543600,1.0
1365,289.8349,12697400,0.0
1366,280.426086,13689200,0.0
1367,271.528961,8897200,0.0
1368,267.246826,8767600,0.0
1369,268.886169,7980200,1.0
1370,270.485748,6500100,1.0
1371,267.505127,8334700,0.0
1372,265.572693,4530800,0.0
1373,265.751556,8245600,1.0
1374,262.626862,6037000,0.0
1375,266.764954,6799200,1.0
1376,262.49273700000003,6353000,0.0
1377,264.52948,5423500,1.0
1378,268.02673300000004,5675700,1.0
1379,265.309418,5383700,0.0
1380,264.936829,4851300,0.0
1381,264.76297,4589000,0.0
1382,266.700378,7356200,1.0
1383,269.24881,4085700,1.0
1384,267.03320299999996,4704100,0.0
1385,268.518555,5139400,1.0
1386,271.906525,4316900,1.0
1387,269.745575,5782400,0.0
1388,265.264709,4683300,0.0
1389,261.856873,6661300,0.0
1390,262.00588999999997,4125100,1.0
1391,262.890167,4504800,1.0
1392,266.009857,8770200,1.0
1393,269.427643,6218800,1.0
1394,271.48425299999997,6408800,1.0
1395,278.861267,7875300,1.0
1396,280.565186,4803800,1.0
1397,278.11611899999997,6394400,0.0
1398,280.058502,11383300,1.0
1399,285.274567,8521500,1.0
1400,292.169708,5542600,1.0
1401,281.509064,9368300,0.0
1402,279.099731,6907500,0.0
1403,282.313812,6686300,1.0
1404,280.5354,3577400,0.0
1405,278.190643,9650600,0.0
1406,276.25820899999997,8061700,0.0
1407,276.720215,11074100,1.0
1408,270.992462,13215700,0.0
1409,277.703796,7912900,1.0
1410,280.808624,5427400,1.0
1411,279.680939,6249300,0.0
1412,279.596497,3981400,0.0
1413,280.69931,6100900,1.0
1414,283.828979,4232700,1.0
1415,283.605408,3827700,0.0
1416,282.89007599999997,4147000,0.0
1417,281.817047,5195400,0.0
1418,279.839905,3920200,0.0
1419,281.911438,4139900,1.0
1420,281.841888,4735400,0.0
1421,284.415161,7875500,1.0
1422,293.12350499999997,6849700,1.0
1423,294.171692,13611500,1.0
1424,279.680939,24630000,0.0
1425,272.60199,7838600,0.0
1426,275.294464,5993400,1.0
1427,276.432068,4814000,1.0
1428,274.216492,6604000,0.0
1429,271.856842,4205800,0.0
1430,270.72421299999996,8794400,0.0
1431,262.765961,7739300,0.0
1432,264.33078,6856500,1.0
1433,264.96167,6157600,1.0
1434,263.848907,4902300,0.0
1435,261.54888900000003,3739700,0.0
1436,261.558807,12231500,1.0
1437,248.87133799999998,9223900,0.0
1438,252.73123199999998,10065200,1.0
1439,248.369598,10244000,0.0
1440,255.324356,8309600,1.0
1441,256.168854,6688300,1.0
1442,254.36560099999997,7753600,0.0
1443,256.581177,6694700,1.0
1444,253.23792999999998,8285500,0.0
1445,251.752594,5623800,0.0
1446,253.35218799999998,5687700,1.0
1447,246.526581,6936100,0.0
1448,240.967743,9890500,0.0
1449,233.014465,19507500,0.0
1450,238.811752,8747600,1.0
1451,232.562408,6073900,0.0
1452,239.477432,6996400,1.0
1453,240.908127,5654700,1.0
1454,244.777954,5827200,1.0
1455,238.662735,5368200,0.0
1456,241.767532,5114500,1.0
1457,245.955292,7348800,1.0
1458,248.24540699999997,7891500,1.0
1459,247.917542,7312500,0.0
1460,242.34875499999998,5405000,0.0
1461,242.03579700000003,5493300,0.0
1462,238.632919,5189200,0.0
1463,239.69104,3586400,1.0
1464,245.64233399999998,4107200,1.0
1465,239.97917200000003,8574600,0.0
1466,246.481873,4608200,1.0
1467,250.09835800000002,3980200,1.0
1468,249.631393,5783000,0.0
1469,248.33482400000003,6005600,0.0
1470,243.36712599999998,4468200,0.0
1471,241.87185699999998,4084500,0.0
1472,238.280212,3811700,0.0
1473,236.988617,4519500,0.0
1474,234.768066,3547400,0.0
1475,230.222626,7049700,0.0
1476,226.010025,7253300,0.0
1477,221.20626800000002,7072900,0.0
1478,219.38311800000002,3897100,0.0
1479,220.56543,5153400,1.0
1480,217.738815,6300000,0.0
1481,225.309586,5372400,1.0
1482,234.455093,8719300,1.0
1483,234.658768,6712100,1.0
1484,239.56684900000002,8004200,1.0
1485,243.35719300000002,6276500,1.0
1486,244.27621499999998,9779600,1.0
1487,233.04426600000002,15751300,0.0
1488,229.01547200000002,9159800,0.0
1489,229.025406,8161600,1.0
1490,240.436188,6601800,1.0
1491,240.05367999999999,4323200,0.0
1492,238.831635,4558200,0.0
1493,242.964752,4016200,1.0
1494,243.70494100000002,4934200,1.0
1495,245.87085,5024400,1.0
1496,241.404892,5385700,0.0
1497,238.275253,4315900,0.0
1498,242.91507000000001,3741500,1.0
1499,243.665192,3628000,1.0
1500,244.499771,7674500,1.0
1501,251.310471,4872200,1.0
1502,251.06704700000003,6682100,0.0
1503,249.50222799999997,3768600,0.0
1504,249.55191000000002,4174800,1.0
1505,247.256836,4474900,0.0
1506,240.40638700000002,4437900,0.0
1507,242.920044,3894500,1.0
1508,240.27722200000002,2626900,0.0
1509,242.686554,3805800,1.0
1510,243.63539100000003,5407600,1.0
1511,238.95085099999997,7900900,0.0
1512,232.472992,7886100,0.0
1513,229.258896,6011200,0.0
1514,227.37117,5561200,0.0
1515,223.54605099999998,5217800,0.0
1516,226.556473,3577000,1.0
1517,224.81777999999997,4654800,0.0
1518,228.091492,2478700,1.0
1519,223.600693,3918800,0.0
1520,226.019958,6498500,1.0
1521,229.92456099999998,3390200,1.0
1522,233.739746,5113700,1.0
1523,230.74919100000002,3441900,0.0
1524,231.091965,4834800,1.0
1525,237.371124,4892700,1.0
1526,237.96228,3974200,1.0
1527,238.89621,4512100,1.0
1528,239.44761699999998,4461700,1.0
1529,238.424286,4836800,0.0
1530,238.424286,3964600,0.0
1531,240.311996,11356500,1.0
1532,244.658737,8864300,1.0
1533,253.19322200000002,8990600,1.0
1534,254.772949,5107100,1.0
1535,255.64228799999998,4664900,1.0
1536,259.184265,6757400,1.0
1537,262.716278,6255100,1.0
1538,265.016327,7356800,1.0
1539,262.219513,4372600,0.0
1540,262.87027,6530300,1.0
1541,263.28756699999997,4478900,1.0
1542,260.77887000000004,3906100,0.0
1543,262.48278799999997,7059700,1.0
1544,267.887634,5560400,1.0
1545,266.372498,4822600,0.0
1546,264.66360499999996,5755600,0.0
1547,267.500183,5286700,1.0
1548,268.31487999999996,7556000,1.0
1549,271.732635,6150800,1.0
1550,270.331757,13354400,0.0
1551,297.698761,29842300,1.0
1552,298.334625,14288600,1.0
1553,302.457794,9235400,1.0
1554,302.105103,7095900,0.0
1555,303.779205,5878900,1.0
1556,303.98287999999997,4541500,1.0
1557,305.80602999999996,6357800,1.0
1558,304.569061,5058400,0.0
1559,305.89544700000005,4512900,1.0
1560,308.021606,4396900,1.0
1561,306.54126,4586200,0.0
1562,305.87557999999996,6214200,0.0
1563,307.33609,4021000,1.0
1564,306.754852,6804800,0.0
1565,310.301788,7188000,1.0
1566,309.576508,3554300,0.0
1567,309.99377400000003,4229900,1.0
1568,312.964478,4503300,1.0
1569,309.03006,5026400,0.0
1570,307.847748,4552600,0.0
1571,305.0112,6830000,0.0
1572,299.591461,7003000,0.0
1573,294.464783,6657700,0.0
1574,290.60986299999996,4916700,0.0
1575,292.596924,5213600,1.0
1576,296.571106,4624800,1.0
1577,291.836884,4401600,0.0
1578,291.60836800000004,4353200,0.0
1579,291.757385,4823800,1.0
1580,293.32223500000003,2639200,1.0
1581,292.681396,5756600,0.0
1582,285.304382,14327300,0.0
1583,279.680939,7557000,0.0
1584,282.49264500000004,5128800,1.0
1585,282.88510099999996,5296500,1.0
1586,288.40918,4214700,1.0
1587,293.724609,6123900,1.0
1588,294.072357,3536600,1.0
1589,295.021179,3762000,1.0
1590,294.653564,3431500,0.0
1591,296.630707,4828000,1.0
1592,296.615814,3307900,0.0
1593,295.18014500000004,4363500,0.0
1594,294.509491,3214400,0.0
1595,293.590485,6214200,0.0
1596,295.403687,3972200,1.0
1597,297.35101299999997,3783400,1.0
1598,300.04846200000003,2430700,1.0
1599,300.714142,2236000,1.0
1600,299.422546,2431900,0.0
1601,299.079773,2143400,0.0
1602,299.054932,2051600,0.0
1603,297.06787099999997,1991800,0.0
1604,296.441925,3098500,0.0
1605,296.312775,4761100,0.0
1606,300.853241,3672700,1.0
1607,298.096161,5097500,0.0
1608,303.366882,4142300,1.0
1609,305.964996,4229700,1.0
1610,305.41357400000004,3178800,0.0
1611,306.859192,2897200,1.0
1612,307.67388900000003,3286500,1.0
1613,306.491577,2685300,0.0
1614,306.70517,4761900,1.0
1615,311.007202,7280900,1.0
1616,318.985321,6856500,1.0
1617,314.062317,11042800,0.0
1618,317.723511,17924600,1.0
1619,301.82193,9258000,0.0
1620,302.134918,7340900,1.0
1621,308.160706,4102600,1.0
1622,306.94860800000004,4064500,0.0
1623,307.53479,8517100,1.0
1624,299.849762,5646300,0.0
1625,300.291901,5526100,1.0
1626,303.525848,3544200,1.0
1627,302.770782,3009500,0.0
1628,303.103607,3121700,1.0
1629,303.10858199999996,3622400,1.0
1630,305.47814900000003,3411700,1.0
1631,306.44189500000005,3708900,1.0
1632,304.966492,4699100,0.0
1633,304.911835,5213400,0.0
1634,309.655975,4283500,1.0
1635,311.633118,4211000,1.0
1636,310.793579,3389800,0.0
1637,308.61773700000003,2976800,0.0
1638,310.97738599999997,6477500,1.0
1639,308.011688,7327100,0.0
1640,303.19302400000004,5816600,0.0
1641,303.719604,5458600,1.0
1642,303.95306400000004,3889900,1.0
1643,303.029083,4592600,0.0
1644,306.89395099999996,6689500,1.0
1645,297.962036,4079700,0.0
1646,301.230774,3915700,1.0
1647,302.199493,6061100,1.0
1648,298.334625,6970400,0.0
1649,294.54925499999996,4599400,0.0
1650,293.590485,4330000,0.0
1651,290.82842999999997,6296700,0.0
1652,287.24176,6103300,0.0
1653,284.549286,5668700,0.0
1654,276.94872999999995,8063300,0.0
1655,282.169769,7646200,1.0
1656,280.416168,5836200,0.0
1657,280.495636,6640000,1.0
1658,283.267609,6081000,1.0
1659,286.769836,3798200,1.0
1660,285.736572,3655900,0.0
1661,290.823486,4224600,1.0
1662,291.543793,5754000,1.0
1663,289.154327,4465500,0.0
1664,286.13894700000003,3230400,0.0
1665,290.30188,2863000,1.0
1666,289.616333,4085100,0.0
1667,292.477722,5260300,1.0
1668,294.58401499999997,4135600,1.0
1669,288.662537,12173500,0.0
1670,284.24127200000004,5371200,0.0
1671,286.00482200000005,5095900,1.0
1672,290.555206,3828300,1.0
1673,286.23828100000003,3740500,0.0
1674,285.642181,4198200,0.0
1675,285.895538,4165600,1.0
1676,285.736572,10983500,0.0
1677,270.883179,28269900,0.0
1678,261.509125,10145100,0.0
1679,263.262726,5403000,1.0
1680,261.250824,6159800,0.0
1681,262.04068,4972200,1.0
1682,260.927917,3282700,0.0
1683,261.558807,7045400,1.0
1684,267.26171899999997,4626600,1.0
1685,267.291534,4025800,1.0
1686,268.25524900000005,8511900,1.0
1687,271.08685299999996,4295100,1.0
1688,266.829529,4190000,0.0
1689,265.855865,4261500,0.0
1690,265.205109,4021400,0.0
1691,267.336243,4138900,1.0
1692,265.77142299999997,3922600,0.0
1693,268.25524900000005,4112300,1.0
1694,268.32479900000004,4707900,1.0
1695,265.890625,2915300,0.0
1696,265.577667,4244700,0.0
1697,261.454498,5954800,0.0
1698,256.049652,6650100,0.0
1699,263.059052,3931800,1.0
1700,264.643738,4969400,1.0
1701,264.181763,4665100,0.0
1702,256.630859,4629800,0.0
1703,258.503693,3824600,1.0
1704,256.9935,2620100,0.0
1705,257.177307,4264500,1.0
1706,257.564789,3514100,1.0
1707,260.80371099999996,5409400,1.0
1708,262.313904,5950200,1.0
1709,262.080414,4437700,0.0
1710,259.313416,3519600,0.0
1711,260.07842999999997,3909300,1.0
1712,259.755554,3839900,0.0
1713,256.5961,3328200,0.0
1714,258.319885,3400000,1.0
1715,255.379013,4911400,0.0
1716,253.35218799999998,4886100,0.0
1717,252.433167,4713300,0.0
