date,Close,Volume,Open,High,Low
2014/09/24,44.74,4856688,43.435,44.775,43.035
2014/09/23,43.335,4185092,43.17,43.93,43.06
2014/09/22,43.715,4504270,44.63,44.63,43.13
2014/09/19,44.935,4588354,45.645,45.645,44.4175
2014/09/18,45.035,3303930,44.46,45.05,44.3201
2014/09/17,44.085,4724042,43.825,44.65,43.29
2014/09/16,43.87,5284734,42.265,44.09,42.125
2014/09/15,42.715,5353464,44.16,44.1848,42.345
2014/09/12,44.04,4739044,44.6,44.6236,43.605
2014/09/11,44.745,4968030,44.23,44.77,43.72
2014/09/10,44.78,3017442,43.92,44.86,43.54
2014/09/09,43.765,5391214,44.85,45.365,43.485
2014/09/08,44.855,2952780,44.62,45.19,44.2351
2014/09/05,44.63,3466462,44.16,44.67,43.465
2014/09/04,43.95,3418560,44.385,45.05,43.615
2014/09/03,44.09,3440366,45.185,45.215,43.83
2014/09/02,44.86,2675952,44.83,44.895,44.32
2014/08/29,44.49,2178068,44.305,44.49,43.81
2014/08/28,43.975,2700824,43.715,44.14,43.54
2014/08/27,44.155,1529816,44.18,44.295,43.86
2014/08/26,44.15,1737962,44.18,44.265,43.825
2014/08/25,44,2832230,44.16,44.355,43.68
2014/08/22,43.515,3199592,43.36,43.85,43.0936
2014/08/21,43.345,2827898,43.165,43.375,42.935
2014/08/20,43.1,2943722,42.955,43.325,42.855
2014/08/19,43.1,3275756,42.665,43.14,42.59
2014/08/18,42.37,3305134,42.01,42.475,41.875
2014/08/15,41.37,6497504,41.46,41.69,40.235
2014/08/14,40.815,4286878,40.33,40.83,40.195
2014/08/13,40.195,3385350,39.455,40.225,39.37
2014/08/12,38.93,3787498,38.885,39.2588,38.36
2014/08/11,39.02,3097902,38.75,39.3645,38.695
2014/08/08,38.325,5185974,37.72,38.45,37.21
2014/08/07,37.525,6399928,38.38,38.62,37.1195
2014/08/06,37.89,4970748,37.25,38.57,37.155
2014/08/05,37.955,6928394,38.425,38.725,37.44
2014/08/04,38.865,6007662,38.34,39.315,37.91
2014/08/01,38.085,7177360,38.29,38.91,37.325
2014/07/31,38.53,5784090,40,40.19,38.34
2014/07/30,41.03,4483180,41.2,41.435,40.54
2014/07/29,40.545,3302146,41.005,41.275,40.435
2014/07/28,40.75,3831736,40.81,41.05,39.809
2014/07/25,40.7,3868896,40.61,40.88,40.0773
2014/07/24,41.205,3634364,41.555,41.695,41.025
2014/07/23,41.35,4267322,40.96,41.4745,40.77
2014/07/22,40.59,4477388,40.38,40.74,40.23
2014/07/21,39.8,3952180,39.665,39.99,39.256
2014/07/18,39.945,4873254,38.79,40.005,38.6
2014/07/17,38.14,6694934,39.39,39.8265,37.765
2014/07/16,39.725,4436008,40.12,40.235,39.605
2014/07/15,39.28,6187496,39.86,40.0278,38.415
2014/07/14,39.695,4460852,39.475,39.935,39.295
2014/07/11,38.95,5070422,38.51,38.97,38.185
2014/07/10,38.285,5134708,37.16,38.71,36.995
2014/07/09,38.65,5705980,38.075,38.725,37.75
2014/07/08,37.795,6322570,38.975,39.045,37.295
2014/07/07,39.16,3664620,39.395,39.56,38.975
